key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.9494,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,28,103,-59.5,1,0,0,response3disk,,5,10,-2.5,1,0,0,rectangle,46,171.5,1,0,0,response1disk_3,TRUE,7,7,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.7491,8,0.5,1,0,0,rectangle,0,143,143,36,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0001,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,78,-105,38.5,1,0,0,response7disk,,1,-13,3.5,1,0,0,rectangle,-13,3.5,1,0,0,,,,,,,-13,3.5,1,0,0,,0,144,144,121,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6193,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1814,103,-71.5,1,0,0,response3disk,,5,8,-5.5,1,0,0,rectangle,8,-5.5,1,0,0,,,,,,,8,-5.5,1,0,0,,0,145,145,105,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3663,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1413,68,-53.5,1,0,0,response3disk,,5,-19,8.5,1,0,0,rectangle,-19,8.5,1,0,0,,,,,,,-19,8.5,1,0,0,,0,146,146,104,1,
,,,,,,,,,,,,,FF,,,,,,,,0.901,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1235,51,-100.5,1,0,0,response3disk,,4,4,-2.5,1,0,0,rectangle,4,-2.5,1,0,0,,,,,,,4,-2.5,1,0,0,,0,147,147,42,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9503,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3737,-66,-111.5,1,0,0,response5disk,,3,-1,4.5,1,0,0,rectangle,-1,4.5,1,0,0,,,,,,,-1,4.5,1,0,0,,0,148,148,33,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0168,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1066,-30,-73.5,1,0,0,response5disk,,3,-3,-0.5,1,0,0,rectangle,-3,-0.5,1,0,0,,,,,,,-3,-0.5,1,0,0,,0,149,149,63,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0998,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1985,123,47.5,1,0,0,response1disk,,6,-1,-3.5,1,0,0,rectangle,-1,-3.5,1,0,0,,,,,,,-1,-3.5,1,0,0,,0,150,150,93,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7335,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3000,-57,116.5,1,0,0,response7disk,,0,5,5.5,1,0,0,rectangle,5,5.5,1,0,0,,,,,,,5,5.5,1,0,0,,0,151,151,79,1,
,,,,,,,,,,,,,FF,,,,,,,,2.9662,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3340,41,-119.5,1,0,0,response3disk,,4,-9,3.5,1,0,0,rectangle,-9,3.5,1,0,0,,,,,,,-9,3.5,1,0,0,,0,152,152,32,1,
,,,,,,,,,,,,,FF,,,,,,,,143.416,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,875,91,-47.5,1,0,0,response3disk,,5,23,0.5,1,0,0,rectangle,23,0.5,1,0,0,,,,,,,23,0.5,1,0,0,,0,153,153,120,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6343,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3770,50,-131.5,1,0,0,response3disk,,4,-15,-10.5,1,0,0,rectangle,-15,-10.5,1,0,0,,,,,,,-15,-10.5,1,0,0,,0,154,154,147,1,
,,,,,,,,,,,,,FF,,,,,,,,1.366,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1655,85,-51.5,1,0,0,response3disk,,5,0,-5.5,1,0,0,rectangle,0,-5.5,1,0,0,,,,,,,0,-5.5,1,0,0,,0,155,155,11,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,172,-93,-72.5,1,0,0,response5disk,,2,-14,-5.5,1,0,0,rectangle,-14,-5.5,1,0,0,,,,,,,-14,-5.5,1,0,0,,0,156,156,84,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2925,-141,-67.5,1,0,0,response5disk,,2,-16,-5.5,1,0,0,rectangle,-16,-5.5,1,0,0,,,,,,,-16,-5.5,1,0,0,,0,157,157,73,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8832,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,744,111,-61.5,1,0,0,response3disk,,5,21,-11.5,1,0,0,rectangle,21,-11.5,1,0,0,,,,,,,21,-11.5,1,0,0,,0,158,158,119,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4153,83,101.5,1,0,0,response1disk,,7,6,6.5,1,0,0,rectangle,6,6.5,1,0,0,,,,,,,6,6.5,1,0,0,,0,159,159,122,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0832,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4231,-44,-108.5,1,0,0,response5disk,,3,-4,-6.5,1,0,0,rectangle,-4,-6.5,1,0,0,,,,,,,-4,-6.5,1,0,0,,1,0,160,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3944,-96,-44.5,1,0,0,response5disk,,2,12,3.5,1,0,0,rectangle,12,3.5,1,0,0,,,,,,,12,3.5,1,0,0,,1,1,161,20,1,
,,,,,,,,,,,,,FF,,,,,,,,2.3166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2891,-92,60.5,1,0,0,response7disk,,1,1,9.5,1,0,0,rectangle,1,9.5,1,0,0,,,,,,,1,9.5,1,0,0,,1,2,162,31,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1164,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3249,-118,-50.5,1,0,0,response5disk,,2,-9,0.5,1,0,0,rectangle,-9,0.5,1,0,0,,,,,,,-9,0.5,1,0,0,,1,3,163,159,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3790,53,-83.5,1,0,0,response3disk,,4,7,8.5,1,0,0,rectangle,7,8.5,1,0,0,,,,,,,7,8.5,1,0,0,,1,4,164,75,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8834,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,275,-99,-55.5,1,0,0,response5disk,,2,-6,1.5,1,0,0,rectangle,-6,1.5,1,0,0,,,,,,,-6,1.5,1,0,0,,1,5,165,36,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0001,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,145,83,50.5,1,0,0,response1disk,,6,6,7.5,1,0,0,rectangle,6,7.5,1,0,0,,,,,,,6,7.5,1,0,0,,1,6,166,105,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0834,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2152,-109,54.5,1,0,0,response7disk,,1,16,-4.5,1,0,0,rectangle,16,-4.5,1,0,0,,,,,,,16,-4.5,1,0,0,,1,7,167,67,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0835,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1455,-71,112.5,1,0,0,response7disk,,0,-3,3.5,1,0,0,rectangle,-3,3.5,1,0,0,,,,,,,-3,3.5,1,0,0,,1,8,168,17,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2165,-94,44.5,1,0,0,response7disk,,1,0,-10.5,1,0,0,rectangle,0,-10.5,1,0,0,,,,,,,0,-10.5,1,0,0,,1,9,169,53,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3260,116,45.5,1,0,0,response1disk,,6,-13,-3.5,1,0,0,rectangle,-13,-3.5,1,0,0,,,,,,,-13,-3.5,1,0,0,,1,10,170,14,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5998,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2906,48,113.5,1,0,0,response1disk,,7,2,3.5,1,0,0,rectangle,2,3.5,1,0,0,,,,,,,2,3.5,1,0,0,,1,11,171,107,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2002,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2908,62,-114.5,1,0,0,response3disk,,4,1,-1.5,1,0,0,rectangle,1,-1.5,1,0,0,,,,,,,1,-1.5,1,0,0,,1,12,172,39,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2307,-56,-103.5,1,0,0,response5disk,,3,-7,0.5,1,0,0,rectangle,-7,0.5,1,0,0,,,,,,,-7,0.5,1,0,0,,1,13,173,97,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9349,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3110,127,-43.5,1,0,0,response3disk,,5,10,3.5,1,0,0,rectangle,10,3.5,1,0,0,,,,,,,10,3.5,1,0,0,,1,14,174,128,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2164,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2829,-116,41.5,1,0,0,response7disk,,1,-2,8.5,1,0,0,rectangle,-2,8.5,1,0,0,,,,,,,-2,8.5,1,0,0,,1,15,175,48,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3117,90,-52.5,1,0,0,response3disk,,5,2,10.5,1,0,0,rectangle,2,10.5,1,0,0,,,,,,,2,10.5,1,0,0,,1,16,176,79,1,
,,,,,,,,,,,,,FF,,,,,,,,2.7997,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4299,111,44.5,1,0,0,response1disk,,6,7,-10.5,1,0,0,rectangle,7,-10.5,1,0,0,,,,,,,7,-10.5,1,0,0,,1,17,177,150,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1335,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2456,110,39.5,1,0,0,response1disk,,6,-1,-0.5,1,0,0,rectangle,-1,-0.5,1,0,0,,,,,,,-1,-0.5,1,0,0,,1,18,178,82,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2170,69,-128.5,1,0,0,response3disk,,4,-3,-8.5,1,0,0,rectangle,-3,-8.5,1,0,0,,,,,,,-3,-8.5,1,0,0,,1,19,179,68,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1086,65,-130.5,1,0,0,response3disk,,4,0,-0.5,1,0,0,rectangle,-62,-131.5,1,0,0,response5disk_3,TRUE,3,3,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.5496,-8,2.5,1,0,0,rectangle,1,20,180,6,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3164,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2510,115,32.5,1,0,0,response1disk,,6,-10,1.5,1,0,0,rectangle,-10,1.5,1,0,0,,,,,,,-10,1.5,1,0,0,,1,21,181,125,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0667,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2790,-61,-105.5,1,0,0,response5disk,,3,2,1.5,1,0,0,rectangle,2,1.5,1,0,0,,,,,,,2,1.5,1,0,0,,1,22,182,29,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0667,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3236,-41,-108.5,1,0,0,response5disk,,3,0,0.5,1,0,0,rectangle,0,0.5,1,0,0,,,,,,,0,0.5,1,0,0,,1,23,183,113,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1283,47,-134.5,1,0,0,response3disk,,4,-7,15.5,1,0,0,rectangle,-7,15.5,1,0,0,,,,,,,-7,15.5,1,0,0,,1,24,184,69,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1808,66,-106.5,1,0,0,response3disk,,4,-8,1.5,1,0,0,rectangle,-8,1.5,1,0,0,,,,,,,-8,1.5,1,0,0,,1,25,185,57,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,941,124,-51.5,1,0,0,response3disk,,5,4,2.5,1,0,0,rectangle,140,59.5,1,0,0,response1disk_3,TRUE,6,6,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.7995,-3,-13.5,1,0,0,rectangle,1,26,186,151,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1001,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4096,-127,37.5,1,0,0,response7disk,,1,-16,12.5,1,0,0,rectangle,-16,12.5,1,0,0,,,,,,,-16,12.5,1,0,0,,1,27,187,109,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3053,-152,58.5,1,0,0,response7disk,,1,-6,17.5,1,0,0,rectangle,-6,17.5,1,0,0,,,,,,,-6,17.5,1,0,0,,1,28,188,156,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4337,-87,-48.5,1,0,0,response5disk,,2,-9,5.5,1,0,0,rectangle,-9,5.5,1,0,0,,,,,,,-9,5.5,1,0,0,,1,29,189,25,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,121,-70,104.5,1,0,0,response7disk,,0,-5,-12.5,1,0,0,rectangle,-5,-12.5,1,0,0,,,,,,,-5,-12.5,1,0,0,,1,30,190,83,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8002,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1150,-38,123.5,1,0,0,response7disk,,0,-18,5.5,1,0,0,rectangle,-18,5.5,1,0,0,,,,,,,-18,5.5,1,0,0,,1,31,191,135,1,
,,,,,,,,,,,,,FF,,,,,,,,3.1334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1685,-77,-78.5,1,0,0,response5disk,,3,-22,11.5,1,0,0,rectangle,-22,11.5,1,0,0,,,,,,,-22,11.5,1,0,0,,1,32,192,42,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1851,131,60.5,1,0,0,response1disk,,6,9,-9.5,1,0,0,rectangle,9,-9.5,1,0,0,,,,,,,9,-9.5,1,0,0,,1,33,193,85,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2988,-110,-44.5,1,0,0,response5disk,,2,-6,-6.5,1,0,0,rectangle,-6,-6.5,1,0,0,,,,,,,-6,-6.5,1,0,0,,1,34,194,118,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2337,47,114.5,1,0,0,response1disk,,7,-1,16.5,1,0,0,rectangle,-1,16.5,1,0,0,,,,,,,-1,16.5,1,0,0,,1,35,195,66,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3832,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3627,-125,-49.5,1,0,0,response5disk,,2,-2,-4.5,1,0,0,rectangle,-2,-4.5,1,0,0,,,,,,,-2,-4.5,1,0,0,,1,36,196,143,1,
