key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,1.2804,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,615,82,-129,1,0,0,response3disk,,4,3,0,1,0,0,rectangle,3,0,1,0,0,,,,,,,3,0,1,0,0,,1,98,258,111,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3240,76,-121,1,0,0,response3disk,,4,1,8,1,0,0,rectangle,1,8,1,0,0,,,,,,,1,8,1,0,0,,1,99,259,39,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9201,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1195,51,-108,1,0,0,response3disk,,4,-4,-8,1,0,0,rectangle,-4,-8,1,0,0,,,,,,,-4,-8,1,0,0,,1,100,260,28,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8347,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2383,85,49,1,0,0,response1disk,,6,-45,-21,1,0,0,rectangle,-45,-21,1,0,0,,,,,,,-45,-21,1,0,0,,1,101,261,72,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8139,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1232,113,-75,1,0,0,response3disk,,5,34,-6,1,0,0,rectangle,34,-6,1,0,0,,,,,,,34,-6,1,0,0,,1,102,262,24,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,286,56,-144,1,0,0,response3disk,,4,-12,21,1,0,0,rectangle,-12,21,1,0,0,,,,,,,-12,21,1,0,0,,1,103,263,29,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3835,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,987,108,49,1,0,0,response1disk,,6,8,5,1,0,0,rectangle,8,5,1,0,0,,,,,,,8,5,1,0,0,,1,104,264,40,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1366,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3518,-32,-129,1,0,0,response5disk,,3,-6,2,1,0,0,rectangle,-6,2,1,0,0,,,,,,,-6,2,1,0,0,,1,105,265,134,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9832,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3131,129,-86,1,0,0,response3disk,,5,15,8,1,0,0,rectangle,15,8,1,0,0,,,,,,,15,8,1,0,0,,1,106,266,68,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6362,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1419,115,44,1,0,0,response1disk,,6,7,15,1,0,0,rectangle,7,15,1,0,0,,,,,,,7,15,1,0,0,,1,107,267,131,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9804,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1584,60,-115,1,0,0,response3disk,,4,0,-2,1,0,0,rectangle,0,-2,1,0,0,,,,,,,0,-2,1,0,0,,1,108,268,103,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3078,125,38,1,0,0,response1disk,,6,26,5,1,0,0,rectangle,26,5,1,0,0,,,,,,,26,5,1,0,0,,1,109,269,93,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9334,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2597,87,-43,1,0,0,response3disk,,5,4,-6,1,0,0,rectangle,4,-6,1,0,0,,,,,,,4,-6,1,0,0,,1,110,270,110,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7697,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2012,25,85,1,0,0,response1disk,,7,3,8,1,0,0,rectangle,3,8,1,0,0,,,,,,,3,8,1,0,0,,1,111,271,34,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2999,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,608,126,56,1,0,0,response1disk,,6,16,-4,1,0,0,rectangle,16,-4,1,0,0,,,,,,,16,-4,1,0,0,,1,112,272,19,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0167,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3721,111,-55,1,0,0,response3disk,,5,-21,3,1,0,0,rectangle,-21,3,1,0,0,,,,,,,-21,3,1,0,0,,1,113,273,53,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1664,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,244,93,62,1,0,0,response1disk,,6,2,0,1,0,0,rectangle,2,0,1,0,0,,,,,,,2,0,1,0,0,,1,114,274,23,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8866,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4223,71,-114,1,0,0,response3disk,,4,-6,19,1,0,0,rectangle,-6,19,1,0,0,,,,,,,-6,19,1,0,0,,1,115,275,99,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9167,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2056,71,99,1,0,0,response1disk,,7,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,,,,,,,-3,-3,1,0,0,,1,116,276,82,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8531,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1880,48,84,1,0,0,response1disk,,7,0,10,1,0,0,rectangle,0,10,1,0,0,,,,,,,0,10,1,0,0,,1,117,277,5,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5531,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4299,41,80,1,0,0,response1disk,,7,-1,0,1,0,0,rectangle,-1,0,1,0,0,,,,,,,-1,0,1,0,0,,1,118,278,48,1,
,,,,,,,,,,,,,FF,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3253,133,-67,1,0,0,response3disk,,5,19,-17,1,0,0,rectangle,19,-17,1,0,0,,,,,,,19,-17,1,0,0,,1,119,279,62,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1868,51,71,1,0,0,response1disk,,7,-7,11,1,0,0,rectangle,-7,11,1,0,0,,,,,,,-7,11,1,0,0,,1,120,280,13,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0528,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4141,-92,-119,1,0,0,response5disk,,3,-3,8,1,0,0,rectangle,-3,8,1,0,0,,,,,,,-3,8,1,0,0,,1,121,281,96,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5155,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,27,131,46,1,0,0,response1disk,,6,5,-1,1,0,0,rectangle,5,-1,1,0,0,,,,,,,5,-1,1,0,0,,1,122,282,6,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2615,-145,-42,1,0,0,response5disk,,2,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,,,,,,,-9,-3,1,0,0,,1,123,283,47,1,
,,,,,,,,,,,,,FF,,,,,,,,4.4637,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,323,132,-55,1,0,0,response3disk,,5,14,0,1,0,0,rectangle,-142,54,1,0,0,response7disk_3,TRUE,1,1,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.317,-22,7,1,0,0,rectangle,1,124,284,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7835,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4232,76,-114,1,0,0,response3disk,,4,-18,-4,1,0,0,rectangle,-18,-4,1,0,0,,,,,,,-18,-4,1,0,0,,1,125,285,141,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1834,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1249,108,44,1,0,0,response1disk,,6,40,6,1,0,0,rectangle,40,6,1,0,0,,,,,,,40,6,1,0,0,,1,126,286,138,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8697,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4213,27,90,1,0,0,response1disk,,7,-17,-11,1,0,0,rectangle,-17,-11,1,0,0,,,,,,,-17,-11,1,0,0,,1,127,287,45,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1962,-57,-99,1,0,0,response5disk,,3,12,13,1,0,0,rectangle,12,13,1,0,0,,,,,,,12,13,1,0,0,,1,128,288,36,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8335,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3630,-74,110,1,0,0,response7disk,,0,-25,11,1,0,0,rectangle,-25,11,1,0,0,,,,,,,-25,11,1,0,0,,1,129,289,12,1,
,,,,,,,,,,,,,FF,,,,,,,,3.3834,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2157,124,-59,1,0,0,response3disk,,5,20,-1,1,0,0,rectangle,123,62,1,0,0,response1disk_3,TRUE,6,6,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.48,17,2,1,0,0,rectangle,1,130,290,61,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2861,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,613,-58,-98,1,0,0,response5disk,,3,-23,16,1,0,0,rectangle,-23,16,1,0,0,,,,,,,-23,16,1,0,0,,1,131,291,130,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7999,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,645,126,-59,1,0,0,response3disk,,5,17,-4,1,0,0,rectangle,17,-4,1,0,0,,,,,,,17,-4,1,0,0,,1,132,292,35,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8861,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3226,59,93,1,0,0,response1disk,,7,-7,-3,1,0,0,rectangle,-7,-3,1,0,0,,,,,,,-7,-3,1,0,0,,1,133,293,54,1,
,,,,,,,,,,,,,FF,,,,,,,,0.797,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1250,115,-56,1,0,0,response3disk,,5,-13,-10,1,0,0,rectangle,-13,-10,1,0,0,,,,,,,-13,-10,1,0,0,,1,134,294,4,1,
,,,,,,,,,,,,,FF,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,751,119,53,1,0,0,response1disk,,6,23,-4,1,0,0,rectangle,23,-4,1,0,0,,,,,,,23,-4,1,0,0,,1,135,295,64,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6864,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1991,53,91,1,0,0,response1disk,,7,-11,-13,1,0,0,rectangle,-11,-13,1,0,0,,,,,,,-11,-13,1,0,0,,1,136,296,83,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,275,52,-114,1,0,0,response3disk,,4,-7,10,1,0,0,rectangle,-7,10,1,0,0,,,,,,,-7,10,1,0,0,,1,137,297,88,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7668,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,222,97,-37,1,0,0,response3disk,,5,12,-2,1,0,0,rectangle,12,-2,1,0,0,,,,,,,12,-2,1,0,0,,1,138,298,152,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1665,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2151,93,58,1,0,0,response1disk,,6,13,-14,1,0,0,rectangle,13,-14,1,0,0,,,,,,,13,-14,1,0,0,,1,139,299,105,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8535,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1535,-54,-108,1,0,0,response5disk,,3,-27,12,1,0,0,rectangle,-27,12,1,0,0,,,,,,,-27,12,1,0,0,,1,140,300,112,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4834,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1719,83,42,1,0,0,response1disk,,6,18,5,1,0,0,rectangle,18,5,1,0,0,,,,,,,18,5,1,0,0,,1,141,301,31,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1712,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3649,145,-66,1,0,0,response3disk,,5,-2,-3,1,0,0,rectangle,-2,-3,1,0,0,,,,,,,-2,-3,1,0,0,,1,142,302,148,1,
,,,,,,,,,,,,,FF,,,,,,,,0.699,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2362,42,-92,1,0,0,response3disk,,4,-11,6,1,0,0,rectangle,-11,6,1,0,0,,,,,,,-11,6,1,0,0,,1,143,303,2,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5039,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1299,63,-105,1,0,0,response3disk,,4,-24,-1,1,0,0,rectangle,-24,-1,1,0,0,,,,,,,-24,-1,1,0,0,,1,144,304,155,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,468,99,-57,1,0,0,response3disk,,5,19,4,1,0,0,rectangle,19,4,1,0,0,,,,,,,19,4,1,0,0,,1,145,305,91,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2821,107,48,1,0,0,response1disk,,6,26,-6,1,0,0,rectangle,26,-6,1,0,0,,,,,,,26,-6,1,0,0,,1,146,306,137,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6834,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,69,43,90,1,0,0,response1disk,,7,10,-18,1,0,0,rectangle,10,-18,1,0,0,,,,,,,10,-18,1,0,0,,1,147,307,121,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6995,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3166,49,91,1,0,0,response1disk,,7,-8,-7,1,0,0,rectangle,-8,-7,1,0,0,,,,,,,-8,-7,1,0,0,,1,148,308,135,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6168,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2192,37,92,1,0,0,response1disk,,7,3,3,1,0,0,rectangle,3,3,1,0,0,,,,,,,3,3,1,0,0,,1,149,309,101,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0532,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,284,110,-67,1,0,0,response3disk,,5,7,1,1,0,0,rectangle,7,1,1,0,0,,,,,,,7,1,1,0,0,,1,150,310,127,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6198,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,388,55,-95,1,0,0,response3disk,,4,-27,19,1,0,0,rectangle,-27,19,1,0,0,,,,,,,-27,19,1,0,0,,1,151,311,124,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7873,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,480,59,-138,1,0,0,response3disk,,4,-17,-1,1,0,0,rectangle,-17,-1,1,0,0,,,,,,,-17,-1,1,0,0,,1,152,312,11,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7835,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3070,130,-37,1,0,0,response3disk,,5,13,9,1,0,0,rectangle,13,9,1,0,0,,,,,,,13,9,1,0,0,,1,153,313,73,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2666,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1327,72,47,1,0,0,response1disk,,6,-6,0,1,0,0,rectangle,-6,0,1,0,0,,,,,,,-6,0,1,0,0,,1,154,314,32,1,
