key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.9105,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2515,110,50,1,0,0,response1disk,,6,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,,,,,,,-11,-4,1,0,0,,0,147,147,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4509,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3946,-46,-110,1,0,0,response5disk,,3,-6,5,1,0,0,rectangle,-6,5,1,0,0,,,,,,,-6,5,1,0,0,,0,148,148,121,1,
,,,,,,,,,,,,,FF,,,,,,,,4.555,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2186,130,-75,1,0,0,response3disk,,5,3,-21,1,0,0,rectangle,3,-21,1,0,0,,,,,,,3,-21,1,0,0,,0,149,149,86,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5284,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3348,-57,-112,1,0,0,response5disk,,3,-5,-3,1,0,0,rectangle,-5,-3,1,0,0,,,,,,,-5,-3,1,0,0,,0,150,150,32,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0357,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1334,100,-55,1,0,0,response3disk,,5,6,-17,1,0,0,rectangle,6,-17,1,0,0,,,,,,,6,-17,1,0,0,,0,151,151,150,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2921,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,637,-106,39,1,0,0,response7disk,,1,-2,3,1,0,0,rectangle,-2,3,1,0,0,,,,,,,-2,3,1,0,0,,0,152,152,30,1,
,,,,,,,,,,,,,FF,,,,,,,,1.514,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,970,-105,51,1,0,0,response7disk,,1,3,-1,1,0,0,rectangle,3,-1,1,0,0,,,,,,,3,-1,1,0,0,,0,153,153,25,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6119,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1125,128,47,1,0,0,response1disk,,6,9,-6,1,0,0,rectangle,9,-6,1,0,0,,,,,,,9,-6,1,0,0,,0,154,154,143,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8062,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1667,41,105,1,0,0,response1disk,,7,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,,,,,,,-7,-4,1,0,0,,0,155,155,54,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7716,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1871,51,114,1,0,0,response1disk,,7,-7,5,1,0,0,rectangle,-38,-128,1,0,0,response5disk_3,TRUE,3,3,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.1395,-12,-1,1,0,0,rectangle,0,156,156,62,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4655,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2489,-68,-123,1,0,0,response5disk,,3,3,-13,1,0,0,rectangle,3,-13,1,0,0,,,,,,,3,-13,1,0,0,,0,157,157,49,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7152,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4046,-56,109,1,0,0,response7disk,,0,-5,-7,1,0,0,rectangle,-5,-7,1,0,0,,,,,,,-5,-7,1,0,0,,0,158,158,45,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6321,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1719,102,39,1,0,0,response1disk,,6,-2,-4,1,0,0,rectangle,-2,-4,1,0,0,,,,,,,-2,-4,1,0,0,,0,159,159,128,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8334,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4218,-90,126,1,0,0,response7disk,,0,-12,-14,1,0,0,rectangle,-12,-14,1,0,0,,,,,,,-12,-14,1,0,0,,1,0,160,138,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8677,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2469,51,116,1,0,0,response1disk,,7,-14,-17,1,0,0,rectangle,-14,-17,1,0,0,,,,,,,-14,-17,1,0,0,,1,1,161,66,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9929,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,206,54,130,1,0,0,response1disk,,7,-5,4,1,0,0,rectangle,-5,4,1,0,0,,,,,,,-5,4,1,0,0,,1,2,162,69,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6181,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3581,131,-54,1,0,0,response3disk,,5,-6,-4,1,0,0,rectangle,-6,-4,1,0,0,,,,,,,-6,-4,1,0,0,,1,3,163,136,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4443,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1026,117,49,1,0,0,response1disk,,6,-4,-6,1,0,0,rectangle,-4,-6,1,0,0,,,,,,,-4,-6,1,0,0,,1,4,164,33,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9796,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4203,-104,-50,1,0,0,response5disk,,2,-10,-7,1,0,0,rectangle,-10,-7,1,0,0,,,,,,,-10,-7,1,0,0,,1,5,165,155,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9373,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2581,48,117,1,0,0,response1disk,,7,1,-11,1,0,0,rectangle,1,-11,1,0,0,,,,,,,1,-11,1,0,0,,1,6,166,32,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2845,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1443,101,56,1,0,0,response1disk,,6,-6,-5,1,0,0,rectangle,-6,-5,1,0,0,,,,,,,-6,-5,1,0,0,,1,7,167,82,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5902,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2014,51,130,1,0,0,response1disk,,7,-15,-2,1,0,0,rectangle,-15,-2,1,0,0,,,,,,,-15,-2,1,0,0,,1,8,168,119,1,
,,,,,,,,,,,,,FF,,,,,,,,0.965,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4250,49,111,1,0,0,response1disk,,7,-1,5,1,0,0,rectangle,-1,5,1,0,0,,,,,,,-1,5,1,0,0,,1,9,169,16,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5623,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1429,76,-129,1,0,0,response3disk,,4,17,-13,1,0,0,rectangle,17,-13,1,0,0,,,,,,,17,-13,1,0,0,,1,10,170,79,1,
,,,,,,,,,,,,,FF,,,,,,,,2.9515,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1325,89,-50,1,0,0,response3disk,,5,1,10,1,0,0,rectangle,1,10,1,0,0,,,,,,,1,10,1,0,0,,1,11,171,37,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4373,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2437,106,37,1,0,0,response1disk,,6,3,5,1,0,0,rectangle,3,5,1,0,0,,,,,,,3,5,1,0,0,,1,12,172,42,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2498,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4153,71,135,1,0,0,response1disk,,7,-6,-5,1,0,0,rectangle,-6,-5,1,0,0,,,,,,,-6,-5,1,0,0,,1,13,173,95,1,
,,,,,,,,,,,,,FF,,,,,,,,1.632,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1179,97,57,1,0,0,response1disk,,6,-15,0,1,0,0,rectangle,-15,0,1,0,0,,,,,,,-15,0,1,0,0,,1,14,174,3,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3055,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1714,61,123,1,0,0,response1disk,,7,11,-8,1,0,0,rectangle,11,-8,1,0,0,,,,,,,11,-8,1,0,0,,1,15,175,99,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9299,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,518,-56,-104,1,0,0,response5disk,,3,5,-1,1,0,0,rectangle,5,-1,1,0,0,,,,,,,5,-1,1,0,0,,1,16,176,123,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1806,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3525,60,-95,1,0,0,response3disk,,4,11,0,1,0,0,rectangle,11,0,1,0,0,,,,,,,11,0,1,0,0,,1,17,177,107,1,
,,,,,,,,,,,,,FF,,,,,,,,1.736,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1682,-78,-53,1,0,0,response5disk,,2,9,-6,1,0,0,rectangle,9,-6,1,0,0,,,,,,,9,-6,1,0,0,,1,18,178,159,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4234,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1579,33,-96,1,0,0,response3disk,,4,2,-2,1,0,0,rectangle,2,-2,1,0,0,,,,,,,2,-2,1,0,0,,1,19,179,11,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7915,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4210,58,113,1,0,0,response1disk,,7,6,8,1,0,0,rectangle,6,8,1,0,0,,,,,,,6,8,1,0,0,,1,20,180,41,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0488,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,539,66,113,1,0,0,response1disk,,7,11,-3,1,0,0,rectangle,11,-3,1,0,0,,,,,,,11,-3,1,0,0,,1,21,181,84,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5411,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3835,49,-117,1,0,0,response3disk,,4,-28,9,1,0,0,rectangle,-103,-58,1,0,0,response5disk_3,TRUE,2,2,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.2155,2,-1,1,0,0,rectangle,1,22,182,114,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9856,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,760,110,61,1,0,0,response1disk,,6,-11,-3,1,0,0,rectangle,-11,-3,1,0,0,,,,,,,-11,-3,1,0,0,,1,23,183,23,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8673,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3034,80,118,1,0,0,response1disk,,7,6,14,1,0,0,rectangle,6,14,1,0,0,,,,,,,6,14,1,0,0,,1,24,184,97,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3053,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1772,108,-67,1,0,0,response3disk,,5,-23,-7,1,0,0,rectangle,-23,-7,1,0,0,,,,,,,-23,-7,1,0,0,,1,25,185,13,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1181,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,352,-68,-115,1,0,0,response5disk,,3,0,-19,1,0,0,rectangle,0,-19,1,0,0,,,,,,,0,-19,1,0,0,,1,26,186,130,1,
,,,,,,,,,,,,,FF,,,,,,,,3.7502,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1843,125,41,1,0,0,response1disk,,6,-2,3,1,0,0,rectangle,-2,3,1,0,0,,,,,,,-2,3,1,0,0,,1,27,187,106,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8471,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1858,76,112,1,0,0,response1disk,,7,-10,-12,1,0,0,rectangle,-10,-12,1,0,0,,,,,,,-10,-12,1,0,0,,1,28,188,85,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9026,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3940,-56,-121,1,0,0,response5disk,,3,-6,-4,1,0,0,rectangle,-6,-4,1,0,0,,,,,,,-6,-4,1,0,0,,1,29,189,111,1,
,,,,,,,,,,,,,FF,,,,,,,,2.8541,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1613,-70,-104,1,0,0,response5disk,,3,-13,-7,1,0,0,rectangle,-13,-7,1,0,0,,,,,,,-13,-7,1,0,0,,1,30,190,55,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3677,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1655,71,112,1,0,0,response1disk,,7,11,0,1,0,0,rectangle,11,0,1,0,0,,,,,,,11,0,1,0,0,,1,31,191,157,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3127,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,960,49,108,1,0,0,response1disk,,7,-12,10,1,0,0,rectangle,-12,10,1,0,0,,,,,,,-12,10,1,0,0,,1,32,192,117,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2016,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,692,113,58,1,0,0,response1disk,,6,6,11,1,0,0,rectangle,6,11,1,0,0,,,,,,,6,11,1,0,0,,1,33,193,110,1,
,,,,,,,,,,,,,FF,,,,,,,,2.6664,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1103,54,97,1,0,0,response1disk,,7,8,-15,1,0,0,rectangle,8,-15,1,0,0,,,,,,,8,-15,1,0,0,,1,34,194,25,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3128,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1213,-136,-49,1,0,0,response5disk,,2,-10,-4,1,0,0,rectangle,-10,-4,1,0,0,,,,,,,-10,-4,1,0,0,,1,35,195,34,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4093,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1693,56,-104,1,0,0,response3disk,,4,-20,-4,1,0,0,rectangle,-20,-4,1,0,0,,,,,,,-20,-4,1,0,0,,1,36,196,44,1,
,,,,,,,,,,,,,FF,,,,,,,,2.3958,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4074,48,-110,1,0,0,response3disk,,4,-2,3,1,0,0,rectangle,-2,3,1,0,0,,,,,,,-2,3,1,0,0,,1,37,197,28,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0067,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,848,102,-56,1,0,0,response3disk,,5,-15,2,1,0,0,rectangle,-15,2,1,0,0,,,,,,,-15,2,1,0,0,,1,38,198,49,1,
,,,,,,,,,,,,,FF,,,,,,,,4.0349,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1277,99,47,1,0,0,response1disk,,6,-6,-8,1,0,0,rectangle,-6,-8,1,0,0,,,,,,,-6,-8,1,0,0,,1,39,199,56,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5483,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2651,119,-44,1,0,0,response3disk,,5,11,8,1,0,0,rectangle,11,8,1,0,0,,,,,,,11,8,1,0,0,,1,40,200,102,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0138,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3715,-109,-44,1,0,0,response5disk,,2,-12,17,1,0,0,rectangle,-12,17,1,0,0,,,,,,,-12,17,1,0,0,,1,41,201,15,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4167,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3080,45,-119,1,0,0,response3disk,,4,14,-6,1,0,0,rectangle,14,-6,1,0,0,,,,,,,14,-6,1,0,0,,1,42,202,58,1,
