key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.729575,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,356,-33.33331525,-52.00001228,1,0,0,response5disk,,3,8.666685998,7.99998951,1,0,0,rectangle,8.666685998,7.99998951,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",8.666685998,7.99998951,1,0,0,0,23,23,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.85486,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3110,44.00002038,-94.66668022,1,0,0,response3disk,,4,16.66668624,1.999989331,1,0,0,rectangle,16.66668624,1.999989331,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",16.66668624,1.999989331,1,0,0,0,24,24,136,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.541765,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2817,25.33339385,-62.66667926,1,0,0,response3disk,,4,-1.3333143,5.99998945,1,0,0,rectangle,-1.3333143,5.99998945,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-1.3333143,5.99998945,1,0,0,0,25,25,44,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.625535,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4262,42.66668701,-75.33334631,1,0,0,response3disk,,4,-3.333314359,9.999989569,1,0,0,rectangle,-3.333314359,9.999989569,1,0,0,7,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-3.333314359,9.999989569,1,0,0,0,26,26,159,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.20887,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1517,80.66668814,27.33330307,1,0,0,response1disk,,6,6.666685939,-6.666677594,1,0,0,rectangle,6.666685939,-6.666677594,1,0,0,5,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",6.666685939,-6.666677594,1,0,0,0,27,27,18,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.521475,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2906,56.66668743,-23.33334476,1,0,0,response3disk,,5,23.33339379,5.99998945,1,0,0,rectangle,23.33339379,5.99998945,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",23.33339379,5.99998945,1,0,0,0,28,28,147,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.210025,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2880,52.00002062,-81.33334649,1,0,0,response3disk,,4,6.666685939,6.666656137,1,0,0,rectangle,6.666685939,6.666656137,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",6.666685939,6.666656137,1,0,0,0,29,29,113,1,,,
,,,,,,,,,,,,,FF,,,,,,,,5.20831,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1166,-37.99998206,-83.33334655,1,0,0,response5disk,,3,5.333393256,9.999989569,1,0,0,rectangle,5.333393256,9.999989569,1,0,0,4,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",5.333393256,9.999989569,1,0,0,0,30,30,96,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.91711,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2236,-30.66660782,-42.66667867,1,0,0,response5disk,,3,-3.999981046,1.333322644,1,0,0,rectangle,-3.999981046,1.333322644,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-3.999981046,1.333322644,1,0,0,0,31,31,122,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.063495,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1769,54.00002068,-77.33334637,1,0,0,response3disk,,4,9.333393375,11.33332294,1,0,0,rectangle,9.333393375,11.33332294,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",9.333393375,11.33332294,1,0,0,0,32,32,26,1,,,
,,,,,,,,,,,,,FF,,,,,,,,4.937685,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2853,36.00002015,-83.33334655,1,0,0,response3disk,,4,3.333393196,7.333322823,1,0,0,rectangle,3.333393196,7.333322823,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",3.333393196,7.333322823,1,0,0,0,33,33,49,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.68772,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1135,-66.66660889,-83.33334655,1,0,0,response5disk,,3,-9.333314538,13.333323,1,0,0,rectangle,-9.333314538,13.333323,1,0,0,1,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-9.333314538,13.333323,1,0,0,0,34,34,99,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.353625,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2136,23.33339379,-48.66667885,1,0,0,response3disk,,4,8.666685998,-8.000010967,1,0,0,rectangle,8.666685998,-8.000010967,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",8.666685998,-8.000010967,1,0,0,0,35,35,85,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.64647,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3,-55.9999826,-70.00001281,1,0,0,response5disk,,3,-7.333314478,-2.666677475,1,0,0,rectangle,-7.333314478,-2.666677475,1,0,0,5,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-7.333314478,-2.666677475,1,0,0,0,36,36,135,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.25028,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1668,73.33335459,28.66665679,1,0,0,response1disk,,6,25.33339385,-2.000010788,1,0,0,rectangle,25.33339385,-2.000010788,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",25.33339385,-2.000010788,1,0,0,0,37,37,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.45873,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,975,-83.99998343,-30.66667831,1,0,0,response5disk,,6,-12.66660728,6.666656137,1,0,0,rectangle,-12.66660728,6.666656137,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-12.66660728,6.666656137,1,0,0,0,38,38,155,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.750025,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1718,80.66668814,-38.66667855,1,0,0,response3disk,,5,4.666685879,1.999989331,1,0,0,rectangle,4.666685879,1.999989331,1,0,0,7,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",4.666685879,1.999989331,1,0,0,0,39,39,73,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.43799,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3664,73.33335459,31.99999022,1,0,0,response1disk,,6,8.000019312,1.333322644,1,0,0,rectangle,8.000019312,1.333322644,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",8.000019312,1.333322644,1,0,0,0,40,40,12,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.54202,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2717,-33.33331525,-73.33334625,1,0,0,response5disk,,3,1.333393137,6.666656137,1,0,0,rectangle,1.333393137,6.666656137,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",1.333393137,6.666656137,1,0,0,0,41,41,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.60496,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,910,56.66668743,-84.00001323,1,0,0,response3disk,,4,15.33339355,9.333322883,1,0,0,rectangle,15.33339355,9.333322883,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",15.33339355,9.333322883,1,0,0,0,42,42,43,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.00024,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1132,30.66668665,-92.66668016,1,0,0,response3disk,,4,-2.666606983,0.666655958,1,0,0,rectangle,-2.666606983,0.666655958,1,0,0,4,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-2.666606983,0.666655958,1,0,0,0,43,43,6,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.792045,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2521,72.00002122,-34.00001174,1,0,0,response3disk,,5,4.666685879,-9.33334434,1,0,0,rectangle,4.666685879,-9.33334434,1,0,0,5,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",4.666685879,-9.33334434,1,0,0,0,44,44,109,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.687715,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,668,42.00002033,-57.33334577,1,0,0,response3disk,,4,20.00001967,1.999989331,1,0,0,rectangle,20.00001967,1.999989331,1,0,0,5,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",20.00001967,1.999989331,1,0,0,0,45,45,33,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.58355,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,39,58.66668749,-32.66667837,1,0,0,response3disk,,5,5.333393256,8.666656196,1,0,0,rectangle,5.333393256,8.666656196,1,0,0,1,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",5.333393256,8.666656196,1,0,0,0,46,46,123,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.312775,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,104,46.00002044,-76.66667968,1,0,0,response3disk,,4,6.666685939,9.333322883,1,0,0,rectangle,6.666685939,9.333322883,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",6.666685939,9.333322883,1,0,0,0,47,47,107,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.667165,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,3981,44.00002038,-92.00001347,1,0,0,response3disk,,4,-11.3333146,13.333323,1,0,0,rectangle,-11.3333146,13.333323,1,0,0,4,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-11.3333146,13.333323,1,0,0,0,48,48,126,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.146265,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1188,67.33335441,-24.66667813,1,0,0,response3disk,,5,15.33339355,1.999989331,1,0,0,rectangle,15.33339355,1.999989331,1,0,0,7,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",15.33339355,1.999989331,1,0,0,0,49,49,7,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.08384,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,594,52.00002062,-16.00001121,1,0,0,response3disk,,5,8.666685998,5.333322763,1,0,0,rectangle,8.666685998,5.333322763,1,0,0,4,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",8.666685998,5.333322763,1,0,0,0,50,50,38,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.31237,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,832,31.33339403,-80.00001311,1,0,0,response3disk,,4,1.333393137,1.333322644,1,0,0,rectangle,1.333393137,1.333322644,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",1.333393137,1.333322644,1,0,0,0,51,51,63,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1675,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4177,96.66668862,45.99999064,1,0,0,response1disk,,6,-11.99998128,7.333322823,1,0,0,rectangle,96.66668862,33.33330325,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",4.666685879,11.33332294,1,0,0,0,52,52,112,1,,response1disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.37496,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2837,79.33335477,-63.33334595,1,0,0,response3disk,,5,9.333393375,-1.333344102,1,0,0,rectangle,9.333393375,-1.333344102,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",9.333393375,-1.333344102,1,0,0,0,53,53,16,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.416485,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1002,46.00002044,-70.6666795,1,0,0,response3disk,,4,6.666685939,1.333322644,1,0,0,rectangle,6.666685939,1.333322644,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",6.666685939,1.333322644,1,0,0,0,54,54,93,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.500045,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,550,-75.3333165,-67.33334607,1,0,0,response5disk,,4,2.66668582,0.666655958,1,0,0,rectangle,2.66668582,0.666655958,1,0,0,0,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",2.66668582,0.666655958,1,0,0,0,55,55,27,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.14619,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2955,-71.33331639,-29.33334494,1,0,0,response5disk,,4,2.66668582,3.333322704,1,0,0,rectangle,2.66668582,3.333322704,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",2.66668582,3.333322704,1,0,0,0,56,56,95,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.418305,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4,-61.33331609,-28.66667825,1,0,0,response5disk,,4,4.666685879,12.66665632,1,0,0,rectangle,4.666685879,12.66665632,1,0,0,4,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",4.666685879,12.66665632,1,0,0,0,57,57,80,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.272845,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2505,54.00002068,-26.66667819,1,0,0,response3disk,,5,9.333393375,9.999989569,1,0,0,rectangle,9.333393375,9.999989569,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",9.333393375,9.999989569,1,0,0,0,58,58,50,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.355575,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1877,68.0000211,-29.33334494,1,0,0,response3disk,,5,2.000019133,3.99998939,1,0,0,rectangle,2.000019133,3.99998939,1,0,0,1,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",2.000019133,3.99998939,1,0,0,0,59,59,134,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.625265,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1367,89.33335507,-37.33334517,1,0,0,response3disk,,5,12.00001943,10.66665626,1,0,0,rectangle,-33.99998194,-70.6666795,1,0,0,3,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",2.66668582,7.99998951,1,0,0,0,60,60,152,1,,response5disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.125985,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,1642,50.00002056,-25.33334482,1,0,0,response3disk,,5,10.66668606,11.33332294,1,0,0,rectangle,10.66668606,11.33332294,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",10.66668606,11.33332294,1,0,0,0,61,61,119,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.291525,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,4242,70.00002116,33.33330325,1,0,0,response1disk,,6,18.00001961,0.666655958,1,0,0,rectangle,18.00001961,0.666655958,1,0,0,2,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",18.00001961,0.666655958,1,0,0,0,62,62,128,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.62535,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,72,-71.33331639,26.66665673,1,0,0,response7disk,,1,-24.66660764,5.99998945,1,0,0,rectangle,-24.66660764,5.99998945,1,0,0,5,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",-24.66660764,5.99998945,1,0,0,0,63,63,88,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.208125,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,917,47.33335382,-64.66667932,1,0,0,response3disk,,4,0.66668576,4.666656077,1,0,0,rectangle,0.66668576,4.666656077,1,0,0,7,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",0.66668576,4.666656077,1,0,0,0,64,64,132,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.812695,,,,,,,,,,,,,,,,,,,,,,,,,604dedd2805fe682c5bc51c0,60a7d7fc9c148a64ce779f23,2021-05-21_17h56.54.483,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,,,2917,41.33339433,-62.66667926,1,0,0,response3disk,,4,12.66668612,12.66665632,1,0,0,rectangle,12.66668612,12.66665632,1,0,0,6,"[272,115,53,241,263,212,144,266,285,188,279,141,209,142,128,61,319,178,117,288]",12.66668612,12.66665632,1,0,0,0,65,65,120,1,,,
