key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,1.631505,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,488,-57.59998941,24.79999393,1,0,0,response7disk,,1,-5.599988639,-4.800006509,1,0,0,rectangle,-5.599988639,-4.800006509,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-5.599988639,-4.800006509,1,0,0,0,133,133,159,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.566845,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2507,-43.99998921,-35.20000696,1,0,0,response5disk,,1,4.000011504,3.19999361,1,0,0,rectangle,4.000011504,3.19999361,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,3.19999361,1,0,0,0,134,134,7,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.18227,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2067,-31.99998903,37.59999412,1,0,0,response7disk,,0,3.200011492,-0.800006449,1,0,0,rectangle,3.200011492,-0.800006449,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",3.200011492,-0.800006449,1,0,0,0,135,135,4,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.65016,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3094,-35.19998908,27.19996955,1,0,0,response7disk,,1,4.000011504,3.19999361,1,0,0,rectangle,4.000011504,3.19999361,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,3.19999361,1,0,0,0,136,136,33,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.515855,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2951,-55.19998938,25.59999394,1,0,0,response7disk,,1,-3.199988604,0.799993575,1,0,0,rectangle,-51.99998933,51.19996991,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",2.40001148,7.19999367,1,0,0,0,137,137,94,1,,response7disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.53223,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1235,-38.3999403,21.59999388,1,0,0,response7disk,,1,1.14441E-05,-8.800006568,1,0,0,rectangle,1.14441E-05,-8.800006568,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.14441E-05,-8.800006568,1,0,0,0,138,138,34,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.014835,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1454,-21.59998888,34.39999408,1,0,0,response7disk,,0,8.000011563,1.599993587,1,0,0,rectangle,8.000011563,1.599993587,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",8.000011563,1.599993587,1,0,0,0,139,139,10,1,,,
,,,,,,,,,,,,,FF,,,,,,,,39.13248,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1299,-20.79998887,52.79999435,1,0,0,response7disk,,0,0.800011456,9.599993706,1,0,0,rectangle,0.800011456,9.599993706,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,9.599993706,1,0,0,0,140,140,105,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.515985,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1501,-50.39994048,35.9999941,1,0,0,response7disk,,1,-3.999988616,-2.400006473,1,0,0,rectangle,-3.999988616,-2.400006473,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-3.999988616,-2.400006473,1,0,0,0,141,141,114,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.666075,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,184,-38.3999403,25.59999394,1,0,0,response7disk,,1,-4.799988627,-6.400006533,1,0,0,rectangle,-4.799988627,-6.400006533,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-4.799988627,-6.400006533,1,0,0,0,142,142,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.51579,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3455,-39.99998915,29.599994,1,0,0,response7disk,,1,3.200011492,-7.200006545,1,0,0,rectangle,3.200011492,-7.200006545,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",3.200011492,-7.200006545,1,0,0,0,143,143,16,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.998095,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2570,-27.19998896,22.3999939,1,0,0,response7disk,,1,-5.599988639,-6.4373E-06,1,0,0,rectangle,-5.599988639,-6.4373E-06,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-5.599988639,-6.4373E-06,1,0,0,0,144,144,27,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.065815,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,56,-37.59998912,19.99999386,1,0,0,response7disk,,1,4.000011504,-9.60000658,1,0,0,rectangle,4.000011504,-9.60000658,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,-9.60000658,1,0,0,0,145,145,110,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.398905,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3259,-34.39994024,20.79999387,1,0,0,response7disk,,1,2.40001148,-6.4373E-06,1,0,0,rectangle,2.40001148,-6.4373E-06,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",2.40001148,-6.4373E-06,1,0,0,0,146,146,17,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.449105,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3096,-56.7999894,52.79999435,1,0,0,response7disk,,1,0.800011456,-1.600006461,1,0,0,rectangle,0.800011456,-1.600006461,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,-1.600006461,1,0,0,0,147,147,67,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.5322,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1713,-51.99998933,22.3999939,1,0,0,response7disk,,1,10.4000116,-7.200006545,1,0,0,rectangle,10.4000116,-7.200006545,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,-7.200006545,1,0,0,0,148,148,104,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.517005,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1069,-35.19998908,-29.60000688,1,0,0,response5disk,,1,9.600060415,4.799993634,1,0,0,rectangle,9.600060415,4.799993634,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",9.600060415,4.799993634,1,0,0,0,149,149,111,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.613495,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3954,-31.99998903,-55.20000726,1,0,0,response5disk,,3,0.800011456,7.999993682,1,0,0,rectangle,0.800011456,7.999993682,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,7.999993682,1,0,0,0,150,150,145,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.298585,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,175,-39.99998915,-19.20000672,1,0,0,response5disk,,3,-3.999988616,7.19999367,1,0,0,rectangle,-3.999988616,7.19999367,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-3.999988616,7.19999367,1,0,0,0,151,151,80,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.61639,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1985,-39.19998914,24.79999393,1,0,0,response7disk,,1,0.800011456,-2.400006473,1,0,0,rectangle,0.800011456,-2.400006473,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,-2.400006473,1,0,0,0,152,152,160,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.53313,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3356,-43.1999892,-20.80000675,1,0,0,response5disk,,1,5.600060356,3.19999361,1,0,0,rectangle,5.600060356,3.19999361,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",5.600060356,3.19999361,1,0,0,0,153,153,151,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.49974,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2012,-35.99998909,24.79999393,1,0,0,response7disk,,1,-3.199988604,-3.200006485,1,0,0,rectangle,-3.199988604,-3.200006485,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-3.199988604,-3.200006485,1,0,0,0,154,154,153,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.666345,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1184,-32.79998904,27.19996955,1,0,0,response7disk,,1,7.200011551,-8.000006557,1,0,0,rectangle,7.200011551,-8.000006557,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",7.200011551,-8.000006557,1,0,0,0,155,155,48,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.63361,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,963,26.40001184,32.79999405,1,0,0,response1disk,,7,-14.39993994,-6.400006533,1,0,0,rectangle,-14.39993994,-6.400006533,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-14.39993994,-6.400006533,1,0,0,0,156,156,74,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.75047,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2425,-30.39994018,20.79999387,1,0,0,response7disk,,1,-3.999988616,2.399993598,1,0,0,rectangle,-3.999988616,2.399993598,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-3.999988616,2.399993598,1,0,0,0,157,157,14,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.14905,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2302,30.4000119,24.79999393,1,0,0,response1disk,,6,-15.99998879,-5.600006521,1,0,0,rectangle,-15.99998879,-5.600006521,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-15.99998879,-5.600006521,1,0,0,0,158,158,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.682075,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3513,16.80001169,26.39999396,1,0,0,response1disk,,7,-4.799988627,7.999993682,1,0,0,rectangle,-4.799988627,7.999993682,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-4.799988627,7.999993682,1,0,0,0,159,159,69,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.681335,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,303,29.60006071,49.5999943,1,0,0,response1disk,,7,3.200011492,6.399993658,1,0,0,rectangle,3.200011492,6.399993658,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",3.200011492,6.399993658,1,0,0,0,160,160,155,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.54877,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,268,51.20001221,34.39999408,1,0,0,response1disk,,6,2.40001148,13.59999377,1,0,0,rectangle,2.40001148,13.59999377,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",2.40001148,13.59999377,1,0,0,1,0,161,159,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.649205,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,922,27.20001185,39.19996973,1,0,0,response1disk,,7,-2.399939764,3.19999361,1,0,0,rectangle,-2.399939764,3.19999361,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-2.399939764,3.19999361,1,0,0,1,1,162,103,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.598215,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1579,-56.7999894,39.19996973,1,0,0,response7disk,,1,4.000011504,0.799993575,1,0,0,rectangle,4.000011504,0.799993575,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,0.799993575,1,0,0,1,2,163,160,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.39917,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,712,44.80001211,31.99999404,1,0,0,response1disk,,6,-4.799988627,-0.800006449,1,0,0,rectangle,-4.799988627,-0.800006449,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-4.799988627,-0.800006449,1,0,0,1,3,164,84,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.483335,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2963,32.80001193,25.59999394,1,0,0,response1disk,,6,-15.99998879,-6.400006533,1,0,0,rectangle,-15.99998879,-6.400006533,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-15.99998879,-6.400006533,1,0,0,1,4,165,4,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.148665,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3809,19.20001173,-33.60000694,1,0,0,response3disk,,4,-2.399939764,15.9999938,1,0,0,rectangle,-2.399939764,15.9999938,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-2.399939764,15.9999938,1,0,0,1,5,166,61,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.533405,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1044,55.20001227,66.39999455,1,0,0,response1disk,,7,5.600060356,1.599993587,1,0,0,rectangle,5.600060356,1.599993587,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",5.600060356,1.599993587,1,0,0,1,6,167,101,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.149,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2850,42.40001208,39.99999416,1,0,0,response1disk,,6,-2.399939764,-1.600006461,1,0,0,rectangle,-2.399939764,-1.600006461,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-2.399939764,-1.600006461,1,0,0,1,7,168,41,1,,,
